"","nutrient_type","variable","value"
"8917","Lake TP","undeveloped",-0.446485324468096
"8918","Lake TP","undeveloped",-7.53787103971247
"8919","Lake TP","undeveloped",-7.60475345426876
"8920","Lake TP","undeveloped",-5.92679173005608
"8921","Lake TP","undeveloped",-4.20230839708015
"8922","Lake TP","undeveloped",-4.18435433623987
"8923","Lake TP","undeveloped",1.27681271457725
"8924","Lake TP","undeveloped",-14.6221852653807
"8925","Lake TP","undeveloped",-7.11056366651136
"8926","Lake TP","undeveloped",-8.44423292389598
"8927","Lake TP","undeveloped",-7.36808959527854
"8928","Lake TP","undeveloped",-1.39749678801887
"8929","Lake TP","undeveloped",-3.89145578945575
"8930","Lake TP","undeveloped",-4.87701186272133
"8931","Lake TP","undeveloped",-4.22506671762082
"8932","Lake TP","undeveloped",-4.92517964931423
"8933","Lake TP","undeveloped",-4.17794593536322
"8934","Lake TP","undeveloped",-11.4765769939458
"8935","Lake TP","undeveloped",-6.44686178222723
"8936","Lake TP","undeveloped",-2.88863971130913
"8937","Lake TP","undeveloped",-10.8694584191409
"8938","Lake TP","undeveloped",-12.7253800937325
"8939","Lake TP","undeveloped",-4.54003303582229
"8940","Lake TP","undeveloped",-8.79408771644053
"8941","Lake TP","undeveloped",-8.71300871531602
"8942","Lake TP","undeveloped",-3.91726223037855
"8943","Lake TP","undeveloped",-2.33130864695876
"8944","Lake TP","undeveloped",-12.1324085967854
"8945","Lake TP","undeveloped",-11.7175264954762
"8946","Lake TP","undeveloped",-2.39819323181636
"8947","Lake TP","undeveloped",3.64430865047931
"8948","Lake TP","undeveloped",-3.05177081598017
"8949","Lake TP","undeveloped",-5.27540342676919
"8950","Lake TP","undeveloped",-4.05539120411952
"8951","Lake TP","undeveloped",-4.46414617434703
"8952","Lake TP","undeveloped",-0.280689054270954
"8953","Lake TP","undeveloped",0.0342475825531787
"8954","Lake TP","undeveloped",-8.96677629165617
"8955","Lake TP","undeveloped",-0.77370532549581
"8956","Lake TP","undeveloped",-9.41706849795607
"8957","Lake TP","undeveloped",-6.70517637266436
"8958","Lake TP","undeveloped",3.9001420986853
"8959","Lake TP","undeveloped",-14.9016383421713
"8960","Lake TP","undeveloped",-1.61117577101636
"8961","Lake TP","undeveloped",-8.47205539974727
"8962","Lake TP","undeveloped",-7.73710662036685
"8963","Lake TP","undeveloped",1.0398387930925
"8964","Lake TP","undeveloped",-2.73356187233724
"8965","Lake TP","undeveloped",-2.66112090369981
"8966","Lake TP","undeveloped",-5.57847998278122
"8967","Lake TP","undeveloped",-8.09139465938176
"8968","Lake TP","undeveloped",4.62614684823218
"8969","Lake TP","undeveloped",-9.99830557732147
"8970","Lake TP","undeveloped",-8.74804163990565
"8971","Lake TP","undeveloped",-9.29316590010625
"8972","Lake TP","undeveloped",0.60842675977784
"8973","Lake TP","undeveloped",1.17591232960876
"8974","Lake TP","undeveloped",1.4469130017059
"8975","Lake TP","undeveloped",-8.1090040929277
"8976","Lake TP","undeveloped",-4.41167013643923
"8977","Lake TP","undeveloped",-4.48537491557372
"8978","Lake TP","undeveloped",-5.47181576364803
"8979","Lake TP","undeveloped",-5.51857000794655
"8980","Lake TP","undeveloped",7.05050589030172
"8981","Lake TP","undeveloped",0.750747204109994
"8982","Lake TP","undeveloped",-10.4281432537487
"8983","Lake TP","undeveloped",-9.13904670198749
"8984","Lake TP","undeveloped",-7.63014594596578
"8985","Lake TP","undeveloped",-7.66490078089797
"8986","Lake TP","undeveloped",-5.16667077258042
"8987","Lake TP","undeveloped",-3.43900254124784
"8988","Lake TP","undeveloped",-2.95035601563847
"8989","Lake TP","undeveloped",-5.92348778144378
"8990","Lake TP","undeveloped",-6.19052530438057
"8991","Lake TP","undeveloped",-9.85913452063619
"8992","Lake TP","undeveloped",-4.91188702299363
"8993","Lake TP","undeveloped",-5.32589581318271
"8994","Lake TP","undeveloped",-4.98322078598329
"8995","Lake TP","undeveloped",1.69928758735272
"8996","Lake TP","undeveloped",-2.77940772598599
"8997","Lake TP","undeveloped",-1.39305912805373
"8998","Lake TP","undeveloped",-8.51475691316156
"8999","Lake TP","undeveloped",-3.70687017578982
"9000","Lake TP","undeveloped",-6.90062624773532
"9001","Lake TP","rsq",0.173831420957142
"9002","Lake TP","rsq",0.594951593231104
"9003","Lake TP","rsq",0.47492329018599
"9004","Lake TP","rsq",0.446445906825032
"9005","Lake TP","rsq",0.379627646971142
"9006","Lake TP","rsq",0.574087620469753
"9007","Lake TP","rsq",0.0955348607317882
"9008","Lake TP","rsq",0.189321305011181
"9009","Lake TP","rsq",0.505797487298389
"9010","Lake TP","rsq",0.57791021102914
"9011","Lake TP","rsq",0.589618441729127
"9012","Lake TP","rsq",0.455765626554446
"9013","Lake TP","rsq",0.493883503755261
"9014","Lake TP","rsq",0.0587795229130013
"9015","Lake TP","rsq",0.58319529317982
"9016","Lake TP","rsq",0.606903941907846
"9017","Lake TP","rsq",0.562998300138118
"9018","Lake TP","rsq",0.274937676222527
"9019","Lake TP","rsq",0.339710477390579
"9020","Lake TP","rsq",0.298235958935293
"9021","Lake TP","rsq",0.5270406179094
"9022","Lake TP","rsq",0.497038233317829
"9023","Lake TP","rsq",0.064414527277388
"9024","Lake TP","rsq",0.46336725632195
"9025","Lake TP","rsq",0.477015818331099
"9026","Lake TP","rsq",0.478006988908688
"9027","Lake TP","rsq",0.563545725143569
"9028","Lake TP","rsq",0.0824617299191113
"9029","Lake TP","rsq",0.492268141436155
"9030","Lake TP","rsq",0.45862482824425
"9031","Lake TP","rsq",0.466820262732826
"9032","Lake TP","rsq",0.490488330478316
"9033","Lake TP","rsq",0.372087085070818
"9034","Lake TP","rsq",0.609838437806049
"9035","Lake TP","rsq",0.449876104804591
"9036","Lake TP","rsq",0.564941597913615
"9037","Lake TP","rsq",0.628775305386791
"9038","Lake TP","rsq",0.508910624269771
"9039","Lake TP","rsq",0.333879536400168
"9040","Lake TP","rsq",0.488873234514252
"9041","Lake TP","rsq",0.390252417168093
"9042","Lake TP","rsq",0.480185468424444
"9043","Lake TP","rsq",0.518243090513839
"9044","Lake TP","rsq",0.469296806140361
"9045","Lake TP","rsq",0.454734709286246
"9046","Lake TP","rsq",0.575712666280057
"9047","Lake TP","rsq",0.255659815909529
"9048","Lake TP","rsq",0.475980598348964
"9049","Lake TP","rsq",0.606509403196308
"9050","Lake TP","rsq",0.612498553183529
"9051","Lake TP","rsq",0.462317420988479
"9052","Lake TP","rsq",0.647731975104152
"9053","Lake TP","rsq",0.315457799356295
"9054","Lake TP","rsq",0.586989550038658
"9055","Lake TP","rsq",0.528810000753913
"9056","Lake TP","rsq",0.601148048067638
"9057","Lake TP","rsq",0.568383516717353
"9058","Lake TP","rsq",0.358574603912384
"9059","Lake TP","rsq",0.445630447366834
"9060","Lake TP","rsq",0.492662505462492
"9061","Lake TP","rsq",0.326307031364574
"9062","Lake TP","rsq",0.588972807226963
"9063","Lake TP","rsq",0.482152786626653
"9064","Lake TP","rsq",0.0129732144159035
"9065","Lake TP","rsq",0.575588920471783
"9066","Lake TP","rsq",0.214257057789348
"9067","Lake TP","rsq",0.459348886959989
"9068","Lake TP","rsq",0.557778129063462
"9069","Lake TP","rsq",0.577160478935222
"9070","Lake TP","rsq",0.0975053387574261
"9071","Lake TP","rsq",0.645657599834151
"9072","Lake TP","rsq",0.531860440731531
"9073","Lake TP","rsq",0.581266219281869
"9074","Lake TP","rsq",0.512052370908348
"9075","Lake TP","rsq",0.578700666483555
"9076","Lake TP","rsq",0.506488108876587
"9077","Lake TP","rsq",0.494745872696139
"9078","Lake TP","rsq",0.050791749065192
"9079","Lake TP","rsq",0.355404302586739
"9080","Lake TP","rsq",0.650381078857473
"9081","Lake TP","rsq",0.478427972224947
"9082","Lake TP","rsq",0.66202748847968
"9083","Lake TP","rsq",0.364608442820787
"9084","Lake TP","rsq",0.136740368291816
"9085","Lake TP","rsq",0.482697858834969
"9086","Lake TP","rsq",0.144394090853198
"9087","Lake TP","rsq",0.531920665289081
"9088","Lake TP","rsq",0.388594431418121
"9089","Lake TP","rsq",0.193715337671552
"9090","Lake TP","rsq",0.108828393360441
"9091","Lake TP","rsq",0.574449508407779
"9092","Lake TP","rsq",0.287191638767152
"9093","Lake TP","rsq",0.165732285084627
"9094","Lake TP","rsq",0.631174482380774
"9095","Lake TP","rsq",0.372535580545678
"9096","Lake TP","rsq",0.0659828483545635
"9097","Lake TP","rsq",0.310879076693879
"9098","Lake TP","rsq",0.408246035537535
"9099","Lake TP","rsq",0.605022839284474
"9100","Lake TP","rsq",0.619356046991099
"9101","Lake TP","rsq",0.425224738486813
"9102","Lake TP","rsq",0.128943398990854
"9103","Lake TP","rsq",0.22646988426361
"9104","Lake TP","rsq",0.634602575313058
"9105","Lake TP","rsq",0.623834128585432
"9106","Lake TP","rsq",0.406838651601933
"9107","Lake TP","rsq",0.639834332291459
"9108","Lake TP","rsq",0.159188762579493
"9109","Lake TP","rsq",0.362059387775097
"9110","Lake TP","rsq",0.591727388290504
"9111","Lake TP","rsq",0.494841871408077
"9112","Lake TP","rsq",0.617429738188689
"9113","Lake TP","rsq",0.448949320835629
"9114","Lake TP","rsq",0.233005009061806
"9115","Lake TP","rsq",0.415931267614164
"9116","Lake TP","rsq",0.643942883791039
"9117","Lake TP","rsq",0.27763386981989
"9118","Lake TP","rsq",0.222529196849285
"9119","Lake TP","rsq",0.214733330069191
"9120","Lake TP","rsq",0.27037312415587
"9121","Lake TP","rsq",0.185624482551179
"9122","Lake TP","rsq",0.481968691200467
"9123","Lake TP","rsq",0.641897413172568
"9124","Lake TP","rsq",0.537636726882819
"9125","Lake TP","rsq",0.543722877308737
"9126","Lake TP","rsq",0.0114397168517706
"9127","Lake TP","rsq",0.630533248483527
"9128","Lake TP","rsq",0.495182359465847
"9129","Lake TP","rsq",0.524054650263434
"9130","Lake TP","rsq",0.440827023638814
"9131","Lake TP","rsq",0.57477015619975
"9132","Lake TP","rsq",0.53909743548876
"9133","Lake TP","rsq",0.113230579813642
"9134","Lake TP","rsq",0.127433734906874
"9135","Lake TP","rsq",0.551290725376383
"9136","Lake TP","rsq",0.609523868422603
"9137","Lake TP","rsq",0.490655374313304
"9138","Lake TP","rsq",0.530205477337919
"9139","Lake TP","rsq",0.310115573506265
"9140","Lake TP","rsq",0.461525576128762
"9141","Lake TP","rsq",0.614435370752015
"9142","Lake TP","rsq",0.31491130665257
"9143","Lake TP","rsq",0.22902301730131
"9144","Lake TP","rsq",0.314184978879711
"9145","Lake TP","rsq",0.482897812926844
"9146","Lake TP","rsq",0.424628426257405
"9147","Lake TP","rsq",0.475477269444269
"9148","Lake TP","rsq",0.438402740249585
"9149","Lake TP","rsq",0.19641548182495
"9150","Lake TP","rsq",0.539364377167896
"9151","Lake TP","rsq",0.487290584858541
"9152","Lake TP","rsq",0.676960685399329
"9153","Lake TP","rsq",0.552165800200413
"9154","Lake TP","rsq",0.120652224734519
"9155","Lake TP","rsq",0.567544283901394
"9156","Lake TP","rsq",0.45964004396733
"9157","Lake TP","rsq",0.613638216712397
"9158","Lake TP","rsq",0.324312790509639
"9159","Lake TP","rsq",0.484993796542226
"9160","Lake TP","rsq",0.535181184912275
"9161","Lake TP","rsq",0.526870657782283
"9162","Lake TP","rsq",0.325205950223973
"9163","Lake TP","rsq",0.271520259295052
"9164","Lake TP","rsq",0.304402409721872
"9165","Lake TP","rsq",0.221194770184687
"9166","Lake TP","rsq",0.511197337967207
"9167","Lake TP","rsq",0.541976486019204
"9168","Lake TP","rsq",0.422803471574387
"9169","Lake TP","rsq",0.451667371574073
"9170","Lake TP","rsq",0.581595524798359
"9171","Lake TP","rsq",0.340009911492801
"9172","Lake TP","rsq",0.457804780085375
"9173","Lake TP","rsq",0.330084890317097
"9174","Lake TP","rsq",0.110128620624081
"9175","Lake TP","rsq",0.394734724108049
"9176","Lake TP","rsq",0.616796543754811
"9177","Lake TP","rsq",0.197687014756009
"9178","Lake TP","rsq",0.312679870993085
"9179","Lake TP","rsq",0.60503368318983
"9180","Lake TP","rsq",0.55906528403979
"9181","Lake TP","rsq",0.624196189814532
"9182","Lake TP","rsq",0.246568821106953
"9183","Lake TP","rsq",0.571075321474689
"9184","Lake TP","rsq",0.399059369952203
"9185","Lake TP","rsq",0.64853495804256
"9186","Lake TP","rsq",0.157440244037209
"9187","Lake TP","rsq",0.0462586340489035
"9188","Lake TP","rsq",0.508189701330181
"9189","Lake TP","rsq",0.408045234703177
"9190","Lake TP","rsq",0.194491302059788
"9191","Lake TP","rsq",0.172742828195202
"9192","Lake TP","rsq",0.111334230339874
"9193","Lake TP","rsq",0.457131547221271
"9194","Lake TP","rsq",0.591610663079717
"9195","Lake TP","rsq",0.123470580967943
"9196","Lake TP","rsq",0.34978859973334
"9197","Lake TP","rsq",0.243504011937161
"9198","Lake TP","rsq",0.0533901029129542
"9199","Lake TP","rsq",0.489383425578846
"9200","Lake TP","rsq",0.553019764712931
"9201","Lake TP","rsq",0.176199095212508
"9202","Lake TP","rsq",0.403466360099472
"9203","Lake TP","rsq",0.239405410303611
"9204","Lake TP","rsq",0.602829536148993
"9205","Lake TP","rsq",0.563763244600917
"9206","Lake TP","rsq",0.60194945167794
"9207","Lake TP","rsq",0.362451189315387
"9208","Lake TP","rsq",0.527320955405584
"9209","Lake TP","rsq",0.519946896761919
"9210","Lake TP","rsq",0.426836521579214
"9211","Lake TP","rsq",0.439504808127516
"9212","Lake TP","rsq",0.464194553661663
"9213","Lake TP","rsq",0.431391857344438
"9214","Lake TP","rsq",0.570579221694959
"9215","Lake TP","rsq",0.55224972921069
"9216","Lake TP","rsq",0.409191264355916
"9217","Lake TP","rsq",0.374585773326526
"9218","Lake TP","rsq",0.0488930792682516
"9219","Lake TP","rsq",0.50748739991942
"9220","Lake TP","rsq",0.522984728259933
"9221","Lake TP","rsq",0.554448047390591
"9222","Lake TP","rsq",0.268787276664874
"9223","Lake TP","rsq",0.278585462595639
"9224","Lake TP","rsq",0.195564664930736
"9225","Lake TP","rsq",0.282642221914549
"9226","Lake TP","rsq",0.100447371993325
"9227","Lake TP","rsq",0.553122412795953
"9228","Lake TP","rsq",0.232015092017316
"9229","Lake TP","rsq",0.587910601246213
"9230","Lake TP","rsq",0.317334585008473
"9231","Lake TP","rsq",0.476310252254674
"9232","Lake TP","rsq",0.513000521436741
"9233","Lake TP","rsq",0.55704073668425
"9234","Lake TP","rsq",0.528550371908121
"9235","Lake TP","rsq",0.281448080440843
"9236","Lake TP","rsq",0.643399115384689
"9237","Lake TP","rsq",0.535994077910231
"9238","Lake TP","rsq",0.615946170268489
"9239","Lake TP","rsq",0.267593041908787
"9240","Lake TP","rsq",0.079982836582677
"9241","Lake TP","rsq",0.683719257711207
"9242","Lake TP","rsq",0.28759891231209
"9243","Lake TP","rsq",0.419562436633021
"9244","Lake TP","rsq",0.220133503388018
"9245","Lake TP","rsq",0.27158167628908
"9246","Lake TP","rsq",0.508642949612903
"9247","Lake TP","rsq",0.474086212866728
"9248","Lake TP","rsq",0.13300434426512
"9249","Lake TP","rsq",0.147845444470219
"9250","Lake TP","rsq",0.491452672393224
"9251","Lake TP","rsq",0.411587057040026
"9252","Lake TP","rsq",0.510155572303889
"9253","Lake TP","rsq",0.453116674777825
"9254","Lake TP","rsq",0.364143447661778
"9255","Lake TP","rsq",0.550265622434061
"9256","Lake TP","rsq",0.511015135158119
"9257","Lake TP","rsq",0.385721662158255
"9258","Lake TP","rsq",0.462606992078438
"9259","Lake TP","rsq",0.521241336928639
"9260","Lake TP","rsq",0.450653371385819
"9261","Lake TP","rsq",0.305564553316556
"9262","Lake TP","rsq",0.356211266032476
"9263","Lake TP","rsq",0.54995918335576
"9264","Lake TP","rsq",0.417195946060105
"9265","Lake TP","rsq",0.464093144070483
"9266","Lake TP","rsq",0.332245604587781
"9267","Lake TP","rsq",0.607319846827114
"9268","Lake TP","rsq",0.462286625148367
"9269","Lake TP","rsq",0.443829504350513
"9270","Lake TP","rsq",0.396143948569665
"9271","Lake TP","rsq",0.613907242114332
"9272","Lake TP","rsq",0.342707091234459
"9273","Lake TP","rsq",0.627847834691488
"9274","Lake TP","rsq",0.152098316655703
"9275","Lake TP","rsq",0.182284545138962
"9276","Lake TP","rsq",0.48043706821968
"9277","Lake TP","rsq",0.364200907236017
"9278","Lake TP","rsq",0.194784236983797
"9279","Lake TP","rsq",0.425248836286497
"9280","Lake TP","rsq",0.639603427041043
"9281","Lake TP","rsq",0.348557689249605
"9282","Lake TP","rsq",0.0411502088911088
"9283","Lake TP","rsq",0.604366937804915
"9284","Lake TP","rsq",0.546391908093561
"9285","Lake TP","rsq",0.555856671095753
"9286","Lake TP","rsq",0.590082685578203
"9287","Lake TP","rsq",0.521010362008353
"9288","Lake TP","rsq",0.622822732713762
"9289","Lake TP","rsq",0.417207016708288
"9290","Lake TP","rsq",0.558915309137906
"9291","Lake TP","rsq",0.219804593458794
"9292","Lake TP","rsq",0.308615254419192
"9293","Lake TP","rsq",0.635383140236654
"9294","Lake TP","rsq",0.521896096279709
"9295","Lake TP","rsq",0.294396937970417
"9296","Lake TP","rsq",0.165421325962577
"9297","Lake TP","rsq",0.561830776499947
"9298","Lake TP","rsq",0.307973309951263
"9299","Lake TP","rsq",0.275328131547433
"9300","Lake TP","rsq",0.435748502234075
"9301","Lake TP","rsq",0.563030556448186
"9302","Lake TP","rsq",0.449897528053104
"9303","Lake TP","rsq",0.311309264118433
"9304","Lake TP","rsq",0.628466200272655
"9305","Lake TP","rsq",0.311849211639343
"9306","Lake TP","rsq",0.428198783519138
"9307","Lake TP","rsq",0.505431105959228
"9308","Lake TP","rsq",0.33319910721928
"9309","Lake TP","rsq",0.560610606693358
"9310","Lake TP","rsq",0.557628362352726
"9311","Lake TP","rsq",0.422963778748755
"9312","Lake TP","rsq",0.408059541498265
"9313","Lake TP","rsq",0.393199223270253
"9314","Lake TP","rsq",0.179739571506193
"9315","Lake TP","rsq",0.500170473654967
"9316","Lake TP","rsq",0.263321692991119
"9317","Lake TP","rsq",0.540017125675915
"9318","Lake TP","rsq",0.5412578791787
"9319","Lake TP","rsq",0.107146028858044
"9320","Lake TP","rsq",0.648512553467573
"9321","Lake TP","rsq",0.472487120872399
"9322","Lake TP","rsq",0.617337709898914
"9323","Lake TP","rsq",0.455932156732734
"9324","Lake TP","rsq",0.0704608013999927
"9325","Lake TP","rsq",0.62549146640649
"9326","Lake TP","rsq",0.462620647209066
"9327","Lake TP","rsq",0.543098459394251
"9328","Lake TP","rsq",0.236086276922698
"9329","Lake TP","rsq",0.534039564811453
